Heure,IP source,IP destination,Flag,Seq,Length
11:42:06.699126,190-0-175-100.gba.solunet.com.ar.3549,184.107.43.74.http:,[S],"915:961,",120:
11:42:06.699142,190-0-175-100.gba.solunet.com.ar.3550,184.107.43.74.http:,[S],"961:1421,",120:
11:42:06.699157,190-0-175-100.gba.solunet.com.ar.3551,184.107.43.74.http:,[S],"1421:1549,",120:
11:42:06.699173,190-0-175-100.gba.solunet.com.ar.3552,184.107.43.74.http:,[S],"42711:43111,",120:
11:42:06.699189,190-0-175-100.gba.solunet.com.ar.3553,184.107.43.74.http:,[S],"43111:44529,",120:
11:42:06.699204,190-0-175-100.gba.solunet.com.ar.3554,184.107.43.74.http:,[S],"44529:45947,",120:
11:42:06.699220,190-0-175-100.gba.solunet.com.ar.3555,184.107.43.74.http:,[S],"45947:47365,",120:
11:42:06.699235,190-0-175-100.gba.solunet.com.ar.3556,184.107.43.74.http:,[S],"47365:48783,",120:
11:42:06.699251,190-0-175-100.gba.solunet.com.ar.3557,184.107.43.74.http:,[S],"48783:50201,",120:
11:42:06.699267,190-0-175-100.gba.solunet.com.ar.3558,184.107.43.74.http:,[S],"50201:51619,",120:
11:42:06.699283,190-0-175-100.gba.solunet.com.ar.3559,184.107.43.74.http:,[S],"51619:53037,",120:
11:42:06.699299,190-0-175-100.gba.solunet.com.ar.3560,184.107.43.74.http:,[S],"53037:54455,",120:
11:42:06.699314,190-0-175-100.gba.solunet.com.ar.3561,184.107.43.74.http:,[S],"54455:55873,",120:
11:42:06.699330,190-0-175-100.gba.solunet.com.ar.3562,184.107.43.74.http:,[S],"55873:57291,",120:
11:42:06.699343,190-0-175-100.gba.solunet.com.ar.3563,184.107.43.74.http:,[S],"57291:58709,",120:
11:42:06.699356,190-0-175-100.gba.solunet.com.ar.3564,184.107.43.74.http:,[S],"58709:60127,",120:
11:42:06.699369,190-0-175-100.gba.solunet.com.ar.3565,184.107.43.74.http:,[S],"60127:61545,",120:
11:42:06.699382,190-0-175-100.gba.solunet.com.ar.3566,184.107.43.74.http:,[S],"61545:62963,",120:
11:42:06.699395,190-0-175-100.gba.solunet.com.ar.3567,184.107.43.74.http:,[S],"62963:64381,",120:
11:42:06.699408,190-0-175-100.gba.solunet.com.ar.3568,184.107.43.74.http:,[S],"64381:65799,",120:
11:42:06.699421,190-0-175-100.gba.solunet.com.ar.3569,184.107.43.74.http:,[S],"65799:67217,",120:
11:42:06.699434,190-0-175-100.gba.solunet.com.ar.3570,184.107.43.74.http:,[S],"67217:68635,",120:
11:42:06.699447,190-0-175-100.gba.solunet.com.ar.3571,184.107.43.74.http:,[S],"68635:70053,",120:
11:42:06.699460,190-0-175-100.gba.solunet.com.ar.3572,184.107.43.74.http:,[S],"70053:71471,",120:
11:42:06.699473,190-0-175-100.gba.solunet.com.ar.3573,184.107.43.74.http:,[S],"71471:72889,",120:
11:42:06.699487,190-0-175-100.gba.solunet.com.ar.3574,184.107.43.74.http:,[S],"72889:74307,",120:
11:42:06.699500,190-0-175-100.gba.solunet.com.ar.3575,184.107.43.74.http:,[S],"74307:75725,",120:
11:42:06.699513,190-0-175-100.gba.solunet.com.ar.3576,184.107.43.74.http:,[S],"75725:77143,",120:
11:42:06.699526,190-0-175-100.gba.solunet.com.ar.3577,184.107.43.74.http:,[S],"77143:78561,",120:
11:42:06.699539,190-0-175-100.gba.solunet.com.ar.3578,184.107.43.74.http:,[S],"78561:79979,",120:
11:42:06.699552,190-0-175-100.gba.solunet.com.ar.3579,184.107.43.74.http:,[S],"79979:81397,",120:
11:42:06.699565,190-0-175-100.gba.solunet.com.ar.3580,184.107.43.74.http:,[S],"1549:1595,",120:
11:42:06.699578,190-0-175-100.gba.solunet.com.ar.3581,184.107.43.74.http:,[S],"81397:82815,",120:
11:42:06.699591,190-0-175-100.gba.solunet.com.ar.3582,184.107.43.74.http:,[S],"82815:84233,",120:
11:42:06.699604,190-0-175-100.gba.solunet.com.ar.3583,184.107.43.74.http:,[S],"84233:85651,",120:
11:42:06.699618,190-0-175-100.gba.solunet.com.ar.3584,184.107.43.74.http:,[S],"85651:87069,",120:
11:42:06.699631,190-0-175-100.gba.solunet.com.ar.3585,184.107.43.74.http:,[S],"87069:88487,",120:
11:42:06.699644,190-0-175-100.gba.solunet.com.ar.3586,184.107.43.74.http:,[S],"88487:89905,",120:
11:42:06.699657,190-0-175-100.gba.solunet.com.ar.3587,184.107.43.74.http:,[S],"89905:91323,",120:
11:42:06.699670,190-0-175-100.gba.solunet.com.ar.3588,184.107.43.74.http:,[S],"91323:92741,",120:
11:42:06.699683,190-0-175-100.gba.solunet.com.ar.3589,184.107.43.74.http:,[S],"92741:94159,",120:
11:42:06.699696,190-0-175-100.gba.solunet.com.ar.3590,184.107.43.74.http:,[S],"94159:95577,",120:
11:42:06.699710,190-0-175-100.gba.solunet.com.ar.3591,184.107.43.74.http:,[S],"95577:96995,",120:
11:42:06.699723,190-0-175-100.gba.solunet.com.ar.3592,184.107.43.74.http:,[S],"96995:98413,",120:
11:42:06.699736,190-0-175-100.gba.solunet.com.ar.3593,184.107.43.74.http:,[S],"98413:99831,",120:
11:42:06.699749,190-0-175-100.gba.solunet.com.ar.3594,184.107.43.74.http:,[S],"99831:101249,","0
"
11:42:06.699762,190-0-175-100.gba.solunet.com.ar.3595,184.107.43.74.http:,[S],"101249:102667,",120:
11:42:06.699775,190-0-175-100.gba.solunet.com.ar.3596,184.107.43.74.http:,[S],"102667:104085,",120:
11:42:06.699788,190-0-175-100.gba.solunet.com.ar.3597,184.107.43.74.http:,[S],"104085:105503,",120:
11:42:06.699801,190-0-175-100.gba.solunet.com.ar.3598,184.107.43.74.http:,[S],"105503:106921,",120:
11:42:06.699814,190-0-175-100.gba.solunet.com.ar.3599,184.107.43.74.http:,[S],"106921:108339,","0
"
11:42:06.699828,190-0-175-100.gba.solunet.com.ar.3600,184.107.43.74.http:,[S],"108339:109757,",120:
11:42:06.699841,190-0-175-100.gba.solunet.com.ar.3601,184.107.43.74.http:,[S],"109757:111175,",120:
11:42:06.699861,190-0-175-100.gba.solunet.com.ar.3602,184.107.43.74.http:,[S],"111175:112593,",120:
11:42:06.699878,190-0-175-100.gba.solunet.com.ar.3603,184.107.43.74.http:,[S],"112593:114011,",120:
11:42:06.699893,190-0-175-100.gba.solunet.com.ar.3604,184.107.43.74.http:,[S],"114011:115429,",120:
11:42:06.699909,190-0-175-100.gba.solunet.com.ar.3605,184.107.43.74.http:,[S],"115429:116847,",120:
11:42:06.699925,190-0-175-100.gba.solunet.com.ar.3606,184.107.43.74.http:,[S],"116847:118265,",120:
11:42:06.699940,190-0-175-100.gba.solunet.com.ar.3607,184.107.43.74.http:,[S],"118265:119683,",120:
11:42:06.699956,190-0-175-100.gba.solunet.com.ar.3608,184.107.43.74.http:,[S],"119683:121101,",120:
11:42:06.699971,190-0-175-100.gba.solunet.com.ar.3609,184.107.43.74.http:,[S],"121101:122519,",120:
11:42:06.699987,190-0-175-100.gba.solunet.com.ar.3610,184.107.43.74.http:,[S],"122519:123937,",120:
11:42:06.700002,190-0-175-100.gba.solunet.com.ar.3611,184.107.43.74.http:,[S],"123937:125355,",120:
11:42:06.700018,190-0-175-100.gba.solunet.com.ar.3612,184.107.43.74.http:,[S],"125355:126773,",120:
11:42:06.700034,190-0-175-100.gba.solunet.com.ar.3613,184.107.43.74.http:,[S],"126773:128191,",120:
11:42:06.700049,190-0-175-100.gba.solunet.com.ar.3614,184.107.43.74.http:,[S],"128191:129609,",120:
11:42:06.700065,190-0-175-100.gba.solunet.com.ar.3615,184.107.43.74.http:,[S],"129609:131027,",120:
11:42:06.700080,190-0-175-100.gba.solunet.com.ar.3616,184.107.43.74.http:,[S],"131027:132445,",120:
11:42:06.700093,190-0-175-100.gba.solunet.com.ar.3617,184.107.43.74.http:,[S],"132445:133863,",120:
11:42:06.700106,190-0-175-100.gba.solunet.com.ar.3618,184.107.43.74.http:,[S],"133863:135281,",120:
11:42:06.700119,190-0-175-100.gba.solunet.com.ar.3619,184.107.43.74.http:,[S],"135281:136699,",120:
11:42:06.700133,190-0-175-100.gba.solunet.com.ar.3620,184.107.43.74.http:,[S],"136699:138117,",120:
11:42:06.700146,190-0-175-100.gba.solunet.com.ar.3621,184.107.43.74.http:,[S],"138117:139535,",120:
11:42:06.700159,190-0-175-100.gba.solunet.com.ar.3622,184.107.43.74.http:,[S],"139535:140953,",120:
11:42:06.700172,190-0-175-100.gba.solunet.com.ar.3623,184.107.43.74.http:,[S],"140953:142371,",120:
11:42:06.700185,190-0-175-100.gba.solunet.com.ar.3624,184.107.43.74.http:,[S],"142371:143789,",120:
11:42:06.700199,190-0-175-100.gba.solunet.com.ar.3625,184.107.43.74.http:,[S],"143789:145207,",120:
11:42:06.700212,190-0-175-100.gba.solunet.com.ar.3626,184.107.43.74.http:,[S],"145207:146625,",120:
11:42:06.700225,190-0-175-100.gba.solunet.com.ar.3627,184.107.43.74.http:,[S],"146625:148043,",120:
11:42:06.700238,190-0-175-100.gba.solunet.com.ar.3628,184.107.43.74.http:,[S],"148043:149461,",120:
11:42:06.700251,190-0-175-100.gba.solunet.com.ar.3629,184.107.43.74.http:,[S],"149461:150879,",120:
11:42:06.700264,190-0-175-100.gba.solunet.com.ar.3630,184.107.43.74.http:,[S],"150879:152297,",120:
11:42:06.700277,190-0-175-100.gba.solunet.com.ar.3631,184.107.43.74.http:,[S],"152297:153715,",120:
11:42:06.700290,190-0-175-100.gba.solunet.com.ar.distcc,184.107.43.74.http:,[S],"153715:155133,",120:
11:42:06.700303,190-0-175-100.gba.solunet.com.ar.3633,184.107.43.74.http:,[S],"155133:156551,",120:
11:42:06.700316,190-0-175-100.gba.solunet.com.ar.3634,184.107.43.74.http:,[S],"156551:157969,",120:
11:42:06.700329,190-0-175-100.gba.solunet.com.ar.3635,184.107.43.74.http:,[S],"157969:159387,",120:
11:42:06.700342,190-0-175-100.gba.solunet.com.ar.3636,184.107.43.74.http:,[S],"159387:160805,",120:
11:42:06.700355,190-0-175-100.gba.solunet.com.ar.3637,184.107.43.74.http:,[S],"160805:162223,",120:
11:42:06.700369,190-0-175-100.gba.solunet.com.ar.3638,184.107.43.74.http:,[S],"162223:163641,",120:
11:42:06.700381,190-0-175-100.gba.solunet.com.ar.3639,184.107.43.74.http:,[S],"163641:165059,",120:
11:42:06.700395,190-0-175-100.gba.solunet.com.ar.3640,184.107.43.74.http:,[S],"165059:166477,",120:
11:42:06.700408,190-0-175-100.gba.solunet.com.ar.3641,184.107.43.74.http:,[S],"166477:167895,",120:
11:42:06.700421,190-0-175-100.gba.solunet.com.ar.3642,184.107.43.74.http:,[S],"167895:169313,",120:
11:42:06.700434,190-0-175-100.gba.solunet.com.ar.3643,184.107.43.74.http:,[S],"169313:170731,",120:
11:42:06.700447,190-0-175-100.gba.solunet.com.ar.3644,184.107.43.74.http:,[S],"170731:172149,",120:
11:42:06.700460,190-0-175-100.gba.solunet.com.ar.3645,184.107.43.74.http:,[S],"172149:173567,",120:
11:42:06.700473,190-0-175-100.gba.solunet.com.ar.3646,184.107.43.74.http:,[S],"173567:174985,",120:
11:42:06.700486,190-0-175-100.gba.solunet.com.ar.3647,184.107.43.74.http:,[S],"174985:176403,",120:
11:42:06.700499,190-0-175-100.gba.solunet.com.ar.3648,184.107.43.74.http:,[S],"176403:177821,",120:
11:42:06.700512,190-0-175-100.gba.solunet.com.ar.3649,184.107.43.74.http:,[S],"177821:179239,",120:
11:42:06.700525,190-0-175-100.gba.solunet.com.ar.3650,184.107.43.74.http:,[S],"179239:180657,",120:
11:42:06.700538,190-0-175-100.gba.solunet.com.ar.3651,184.107.43.74.http:,[S],"180657:182075,",120:
11:42:06.700551,190-0-175-100.gba.solunet.com.ar.3652,184.107.43.74.http:,[S],"182075:183493,",120:
11:42:06.700564,190-0-175-100.gba.solunet.com.ar.3653,184.107.43.74.http:,[S],"183493:184911,",120:
11:42:06.700578,190-0-175-100.gba.solunet.com.ar.3654,184.107.43.74.http:,[S],"184911:186329,",120:
11:42:06.700599,190-0-175-100.gba.solunet.com.ar.3655,184.107.43.74.http:,[S],"186329:187747,",120:
11:42:06.700614,190-0-175-100.gba.solunet.com.ar.3656,184.107.43.74.http:,[S],"187747:189165,",120:
11:42:06.700630,190-0-175-100.gba.solunet.com.ar.3657,184.107.43.74.http:,[S],"189165:190583,",120:
11:42:06.700645,190-0-175-100.gba.solunet.com.ar.3658,184.107.43.74.http:,[S],"190583:192001,",120:
11:42:06.700661,190-0-175-100.gba.solunet.com.ar.3659,184.107.43.74.http:,[S],"192001:193419,",120:
11:42:06.700677,190-0-175-100.gba.solunet.com.ar.3660,184.107.43.74.http:,[S],"193419:194837,",120:
11:42:06.700692,190-0-175-100.gba.solunet.com.ar.3661,184.107.43.74.http:,[S],"194837:196255,",120:
11:42:06.700708,190-0-175-100.gba.solunet.com.ar.3662,184.107.43.74.http:,[S],"196255:197673,",120:
11:42:06.700729,190-0-175-100.gba.solunet.com.ar.3663,184.107.43.74.http:,[S],"197673:199091,",120:
11:42:06.700746,190-0-175-100.gba.solunet.com.ar.3664,184.107.43.74.http:,[S],"199091:200509,",120:
11:42:06.700762,190-0-175-100.gba.solunet.com.ar.3665,184.107.43.74.http:,[S],"200509:201927,",120:
11:42:06.700777,190-0-175-100.gba.solunet.com.ar.3666,184.107.43.74.http:,[S],"201927:203345,",120:
11:42:06.700793,190-0-175-100.gba.solunet.com.ar.3667,184.107.43.74.http:,[S],"203345:204763,",120:
11:42:06.700808,190-0-175-100.gba.solunet.com.ar.3668,184.107.43.74.http:,[S],"204763:206181,",120:
11:42:06.700824,190-0-175-100.gba.solunet.com.ar.3669,184.107.43.74.http:,[S],"206181:207599,",120:
11:42:06.700839,190-0-175-100.gba.solunet.com.ar.3670,184.107.43.74.http:,[S],"207599:209017,",120:
11:42:06.700852,190-0-175-100.gba.solunet.com.ar.3671,184.107.43.74.http:,[S],"209017:210435,",120:
11:42:06.700865,190-0-175-100.gba.solunet.com.ar.3672,184.107.43.74.http:,[S],"210435:211853,",120:
11:42:06.700879,190-0-175-100.gba.solunet.com.ar.3673,184.107.43.74.http:,[S],"211853:213271,",120:
11:42:06.700892,190-0-175-100.gba.solunet.com.ar.3674,184.107.43.74.http:,[S],"213271:214689,",120:
11:42:06.700905,190-0-175-100.gba.solunet.com.ar.3675,184.107.43.74.http:,[S],"214689:216107,",120:
11:42:06.700918,190-0-175-100.gba.solunet.com.ar.3676,184.107.43.74.http:,[S],"216107:217525,",120:
11:42:06.700931,190-0-175-100.gba.solunet.com.ar.3677,184.107.43.74.http:,[S],"217525:218943,",120:
11:42:06.700944,190-0-175-100.gba.solunet.com.ar.3678,184.107.43.74.http:,[S],"218943:220361,",120:
11:42:06.700957,190-0-175-100.gba.solunet.com.ar.3679,184.107.43.74.http:,[S],"220361:221779,",120:
11:42:06.700970,190-0-175-100.gba.solunet.com.ar.3680,184.107.43.74.http:,[S],"221779:223197,",120:
11:42:06.700983,190-0-175-100.gba.solunet.com.ar.3681,184.107.43.74.http:,[S],"223197:224615,",120:
11:42:06.700996,190-0-175-100.gba.solunet.com.ar.3682,184.107.43.74.http:,[S],"224615:226033,",120:
11:42:06.701009,190-0-175-100.gba.solunet.com.ar.3683,184.107.43.74.http:,[S],"226033:227451,",120:
11:42:06.701022,190-0-175-100.gba.solunet.com.ar.3684,184.107.43.74.http:,[S],"227451:228869,",120:
11:42:06.701035,190-0-175-100.gba.solunet.com.ar.3685,184.107.43.74.http:,[S],"228869:230287,",120:
11:42:06.701049,190-0-175-100.gba.solunet.com.ar.3686,184.107.43.74.http:,[S],"230287:231705,",120:
11:42:06.701062,190-0-175-100.gba.solunet.com.ar.3687,184.107.43.74.http:,[S],"231705:233123,",120:
11:42:06.701075,190-0-175-100.gba.solunet.com.ar.3688,184.107.43.74.http:,[S],"233123:234541,",120:
11:42:06.701088,190-0-175-100.gba.solunet.com.ar.daap,184.107.43.74.http:,[S],"234541:235959,",120:
11:42:06.701101,190-0-175-100.gba.solunet.com.ar.svn,184.107.43.74.http:,[S],"235959:237377,",120:
11:42:06.701114,190-0-175-100.gba.solunet.com.ar.3691,184.107.43.74.http:,[S],"237377:238795,",120:
11:42:06.701127,190-0-175-100.gba.solunet.com.ar.3692,184.107.43.74.http:,[S],"238795:240213,",120:
11:42:06.701140,190-0-175-100.gba.solunet.com.ar.3693,184.107.43.74.http:,[S],"240213:241631,",120:
11:42:06.701153,190-0-175-100.gba.solunet.com.ar.3694,184.107.43.74.http:,[S],"241631:243049,",120:
11:42:06.701166,190-0-175-100.gba.solunet.com.ar.3695,184.107.43.74.http:,[S],"243049:244467,",120:
11:42:06.701179,190-0-175-100.gba.solunet.com.ar.3696,184.107.43.74.http:,[S],"244467:245885,",120:
11:42:06.701192,190-0-175-100.gba.solunet.com.ar.3697,184.107.43.74.http:,[S],"245885:247303,",120:
11:42:06.701205,190-0-175-100.gba.solunet.com.ar.3698,184.107.43.74.http:,[S],"247303:248721,",120:
11:42:06.701218,190-0-175-100.gba.solunet.com.ar.3699,184.107.43.74.http:,[S],"248721:250139,",120:
11:42:06.701231,190-0-175-100.gba.solunet.com.ar.3700,184.107.43.74.http:,[S],"250139:251557,",120:
11:42:06.701244,190-0-175-100.gba.solunet.com.ar.3701,184.107.43.74.http:,[S],"251557:252975,",120:
11:42:06.701258,190-0-175-100.gba.solunet.com.ar.3702,184.107.43.74.http:,[S],"252975:254393,",120:
11:42:06.701271,190-0-175-100.gba.solunet.com.ar.3703,184.107.43.74.http:,[S],"254393:255811,",120:
11:42:06.701284,190-0-175-100.gba.solunet.com.ar.3704,184.107.43.74.http:,[S],"255811:257229,",120:
11:42:06.701297,190-0-175-100.gba.solunet.com.ar.3705,184.107.43.74.http:,[S],"257229:258647,",120:
11:42:06.701310,190-0-175-100.gba.solunet.com.ar.3706,184.107.43.74.http:,[S],"258647:260065,",120:
11:42:06.701323,190-0-175-100.gba.solunet.com.ar.3707,184.107.43.74.http:,[S],"260065:261483,",120:
11:42:06.701343,190-0-175-100.gba.solunet.com.ar.3708,184.107.43.74.http:,[S],"261483:262901,",120:
11:42:06.701359,190-0-175-100.gba.solunet.com.ar.3709,184.107.43.74.http:,[S],"262901:264319,",120:
11:42:06.701374,190-0-175-100.gba.solunet.com.ar.3710,184.107.43.74.http:,[S],"264319:265737,",120:
11:42:06.701387,192.168.190.130.50245,BP-Linux8.ssh:,[S],"265737:267155,",120:
11:42:06.701398,190-0-175-100.gba.solunet.com.ar.3711,184.107.43.74.http:,[S],"267155:268573,",120:
11:42:06.701414,190-0-175-100.gba.solunet.com.ar.3712,184.107.43.74.http:,[S],"268573:269991,",120:
11:42:06.701430,190-0-175-100.gba.solunet.com.ar.3713,184.107.43.74.http:,[S],"269991:271409,",120:
11:42:06.701446,190-0-175-100.gba.solunet.com.ar.3714,184.107.43.74.http:,[S],"271409:272827,",120:
11:42:06.701452,192.168.190.130.50245,BP-Linux8.ssh:,[S],"272827:274245,",120:
11:42:06.701464,190-0-175-100.gba.solunet.com.ar.3715,184.107.43.74.http:,[S],"274245:275663,",120:
11:42:06.701480,190-0-175-100.gba.solunet.com.ar.3716,184.107.43.74.http:,[S],"275663:277081,",120:
11:42:06.701496,190-0-175-100.gba.solunet.com.ar.3717,184.107.43.74.http:,[S],"277081:278499,",120:
11:42:06.701511,190-0-175-100.gba.solunet.com.ar.3718,184.107.43.74.http:,[S],"278499:279917,",120:
11:42:06.701527,190-0-175-100.gba.solunet.com.ar.3719,184.107.43.74.http:,[S],"279917:281335,",120:
11:42:06.701543,190-0-175-100.gba.solunet.com.ar.3720,184.107.43.74.http:,[S],"281335:282753,",120:
11:42:06.701558,190-0-175-100.gba.solunet.com.ar.3721,184.107.43.74.http:,[S],"282753:284171,",120:
11:42:06.701574,190-0-175-100.gba.solunet.com.ar.3722,184.107.43.74.http:,[S],"284171:285589,",120:
11:42:06.701590,190-0-175-100.gba.solunet.com.ar.3723,184.107.43.74.http:,[S],"285589:287007,",120:
11:42:06.701605,190-0-175-100.gba.solunet.com.ar.3724,184.107.43.74.http:,[S],"287007:288425,",120:
11:42:06.701618,190-0-175-100.gba.solunet.com.ar.3725,184.107.43.74.http:,[S],"288425:289843,",120:
11:42:06.701631,190-0-175-100.gba.solunet.com.ar.3726,184.107.43.74.http:,[S],"289843:291261,",120:
11:42:06.701645,190-0-175-100.gba.solunet.com.ar.3727,184.107.43.74.http:,[S],"291261:292679,",120:
11:42:06.701658,190-0-175-100.gba.solunet.com.ar.3728,184.107.43.74.http:,[S],"292679:294097,",120:
11:42:06.701671,190-0-175-100.gba.solunet.com.ar.3729,184.107.43.74.http:,[S],"294097:295515,",120:
11:42:06.701684,190-0-175-100.gba.solunet.com.ar.3730,184.107.43.74.http:,[S],"295515:296933,",120:
11:42:06.701697,190-0-175-100.gba.solunet.com.ar.3731,184.107.43.74.http:,[S],"296933:298351,",120:
11:42:06.701718,190-0-175-100.gba.solunet.com.ar.3732,184.107.43.74.http:,[S],"298351:299769,",120:
11:42:06.701732,190-0-175-100.gba.solunet.com.ar.3733,184.107.43.74.http:,[S],"299769:301187,",120:
11:42:06.701745,190-0-175-100.gba.solunet.com.ar.3734,184.107.43.74.http:,[S],"301187:302605,",120:
11:42:06.701758,190-0-175-100.gba.solunet.com.ar.3735,184.107.43.74.http:,[S],"302605:304023,",120:
11:42:06.701771,190-0-175-100.gba.solunet.com.ar.3736,184.107.43.74.http:,[S],"304023:305441,",120:
11:42:06.701784,190-0-175-100.gba.solunet.com.ar.3737,184.107.43.74.http:,[S],"305441:306859,",120:
11:42:06.701797,190-0-175-100.gba.solunet.com.ar.3738,184.107.43.74.http:,[S],"306859:308277,",120:
11:42:06.701810,190-0-175-100.gba.solunet.com.ar.3739,184.107.43.74.http:,[S],"308277:309695,",120:
11:42:06.701824,190-0-175-100.gba.solunet.com.ar.3740,184.107.43.74.http:,[S],"309695:311113,",120:
11:42:06.701837,190-0-175-100.gba.solunet.com.ar.3741,184.107.43.74.http:,[S],"311113:312531,",120:
11:42:06.701850,190-0-175-100.gba.solunet.com.ar.3742,184.107.43.74.http:,[S],"312531:313949,",120:
11:42:06.701863,190-0-175-100.gba.solunet.com.ar.3743,184.107.43.74.http:,[S],"313949:315367,",120:
11:42:06.701876,190-0-175-100.gba.solunet.com.ar.3744,184.107.43.74.http:,[S],"315367:316785,",120:
11:42:06.701889,190-0-175-100.gba.solunet.com.ar.3745,184.107.43.74.http:,[S],"316785:318203,",120:
11:42:06.701902,190-0-175-100.gba.solunet.com.ar.3746,184.107.43.74.http:,[S],"318203:319621,",120:
11:42:06.701915,190-0-175-100.gba.solunet.com.ar.3747,184.107.43.74.http:,[S],"319621:321039,",120:
11:42:06.701928,190-0-175-100.gba.solunet.com.ar.3748,184.107.43.74.http:,[S],"321039:322457,",120:
11:42:06.701941,190-0-175-100.gba.solunet.com.ar.3749,184.107.43.74.http:,[S],"322457:323875,",120:
11:42:06.701954,190-0-175-100.gba.solunet.com.ar.3750,184.107.43.74.http:,[S],"323875:325293,",120:
11:42:06.701967,190-0-175-100.gba.solunet.com.ar.3751,184.107.43.74.http:,[S],"325293:326711,",120:
11:42:06.701980,190-0-175-100.gba.solunet.com.ar.3752,184.107.43.74.http:,[S],"326711:328129,",120:
11:42:06.701993,190-0-175-100.gba.solunet.com.ar.3753,184.107.43.74.http:,[S],"328129:329547,",120:
11:42:06.702006,190-0-175-100.gba.solunet.com.ar.3754,184.107.43.74.http:,[S],"329547:330965,",120:
11:42:06.702019,190-0-175-100.gba.solunet.com.ar.3755,184.107.43.74.http:,[S],"330965:332383,",120:
